ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
2794,1,,Male,WT,,,,2463.419679,3329.821002,573.6993636,449.3202762,0.059800449,0.08083267,0.01392677,0.01090742,0.054901961,0.081045754,0.011764706,0.010457517,0.028685407,0.022533268,0.009149638,0.002713996,1,36000,1415.178,0.739805436,0.172291352,0.134938267,1.66112E-06,3.86855E-07,3.02984E-07,2.05502E-05,4.78587E-06,3.74829E-06
2795,1,,Male,WT,,,,1464.058867,1962.905933,289.3176558,282.4000091,0.06028655,0.080827916,0.01191343,0.011628578,0.05882353,0.081045754,0.010457517,0.010457517,0.024535204,0.02134783,0.007310947,0.002815913,1,20343,1040.562,0.745862979,0.147392522,0.143868335,2.9635E-06,5.85628E-07,5.71626E-07,3.66644E-05,7.24537E-06,7.07213E-06
2796,1,,Male,WT,,,,1580.372595,2028.658882,455.9699482,309.0248465,0.056337252,0.072317798,0.016254454,0.011016143,0.054901961,0.071895428,0.014379085,0.010457517,0.017407693,0.015589031,0.00807365,0.002568934,1,23119,1428.006,0.779023329,0.224764228,0.152329625,2.43684E-06,7.03078E-07,4.76497E-07,3.36962E-05,9.72206E-06,6.58894E-06
2799,1,,Male,WT,,,,2006.360841,2790.009214,664.6666856,329.2967425,0.068023761,0.094592616,0.022534894,0.011164494,0.062745102,0.098039217,0.020915033,0.010457517,0.038461135,0.027508133,0.011372801,0.002671379,1,25954,797.308,0.719123375,0.238231,0.118027116,2.62094E-06,8.68263E-07,4.30165E-07,2.77076E-05,9.17897E-06,4.54755E-06
2800,1,,Male,WT,,,,2514.007915,3863.624933,875.6876072,500.6143957,0.054864648,0.084318121,0.019110637,0.010925197,0.050980393,0.084967323,0.016993465,0.010457517,0.024721708,0.023199597,0.011421486,0.002757727,1,40424,1328.828,0.650686327,0.226649228,0.129571168,1.35723E-06,4.72755E-07,2.70265E-07,1.60965E-05,5.6068E-06,3.2053E-06
2800,2,,Male,WT,,,,6197.760956,5620.508644,934.648394,682.4653816,0.104052128,0.094360833,0.015691498,0.011457682,0.101960786,0.09150327,0.011764706,0.010457517,0.059219558,0.031576067,0.012906515,0.002860476,2,53212,1648.948,1.102704639,0.166292493,0.121424132,1.95543E-06,2.94886E-07,2.15321E-07,2.07229E-05,3.12509E-06,2.28189E-06
2808,1,,Male,WT,,,,1553.647103,2074.061493,229.5124258,313.3098141,0.055360857,0.0739047,0.008178179,0.011164118,0.050980393,0.071895428,0.006535948,0.010457517,0.021350549,0.020540515,0.005450005,0.002729635,1,23379,1212.332,0.749084397,0.110658448,0.151061005,2.36797E-06,3.49809E-07,4.77528E-07,3.20409E-05,4.73324E-06,6.4614E-06
2810,1,,Male,WT,,,,6919.380591,9926.57933,1767.218352,1356.159523,0.068081357,0.097669868,0.017388063,0.013343561,0.06666667,0.098039217,0.015686275,0.013071896,0.032227462,0.030095119,0.010877281,0.00335125,1,93284,1982.348,0.69705589,0.178028936,0.136619018,7.29829E-07,1.86399E-07,1.43042E-07,7.47241E-06,1.90846E-06,1.46455E-06
2812,1,,Male,WT,,,,1908.302011,2191.988293,351.9830172,282.1281136,0.083132303,0.095490668,0.01533361,0.012290486,0.082352944,0.094117649,0.014379085,0.013071896,0.031215106,0.032084368,0.008138909,0.00284358,1,19825,714.818,0.870580385,0.160577052,0.128708768,4.19331E-06,7.73448E-07,6.19949E-07,4.39133E-05,8.09973E-06,6.49225E-06
2813,1,,Male,WT,,,,6902.882553,8937.729654,1746.090248,1323.440565,0.058615242,0.075893973,0.014826777,0.011237883,0.050980393,0.074509807,0.013071896,0.010457517,0.028638581,0.020161182,0.0080518,0.002758096,1,105741,3342.004,0.77233065,0.195361721,0.148073461,5.54328E-07,1.40218E-07,1.06277E-07,7.30398E-06,1.84755E-06,1.40034E-06
2815,1,,Male,WT,,,,1637.325538,2756.192228,616.1660309,349.7019728,0.047649308,0.080210472,0.017931611,0.010176997,0.043137256,0.078431375,0.016993465,0.010457517,0.023485042,0.019988876,0.009066173,0.002518798,1,29146,1319.376,0.594053463,0.223556987,0.126878659,1.63485E-06,6.15234E-07,3.49173E-07,2.0382E-05,7.67025E-06,4.35321E-06
2816,1,,Male,WT,,,,1234.592191,1741.841882,332.3202714,262.1568713,0.051441341,0.072576745,0.013846678,0.010923203,0.047058824,0.071895428,0.013071896,0.010457517,0.021072297,0.014554103,0.006921163,0.002633888,1,19255,1338.93,0.708785455,0.190786704,0.15050555,2.67158E-06,7.19121E-07,5.67292E-07,3.68105E-05,9.90842E-06,7.81644E-06
2818,1,,Male,WT,,,,822.078456,813.6405441,160.8300702,112.6588273,0.075551738,0.074776265,0.014780817,0.01035372,0.06666667,0.074509807,0.013071896,0.010457517,0.037418635,0.019899764,0.008493128,0.002520658,1,8233,681.258,1.010370565,0.197667227,0.138462652,9.1767E-06,1.79531E-06,1.25759E-06,0.000122722,2.40091E-05,1.6818E-05
2818,2,,Male,WT,,,,3270.117737,3263.933423,435.5032817,511.4431537,0.075311894,0.075169467,0.010029785,0.011778705,0.070588239,0.074509807,0.007843138,0.010457517,0.030373266,0.018132164,0.006763494,0.002835206,2,37007,1807.234,1.001894743,0.133428972,0.156695339,2.03507E-06,2.71024E-07,3.18283E-07,2.70731E-05,3.60551E-06,4.23421E-06
2820,1,,Male,WT,,,,8145.917865,6692.703446,1482.61965,819.5163668,0.118686334,0.097512945,0.021601825,0.011940385,0.117647059,0.098039217,0.019607844,0.010457517,0.065238179,0.031573787,0.014231513,0.003046811,1,61795,1610.674,1.217134142,0.221527767,0.122449227,1.92065E-06,3.49572E-07,1.93226E-07,1.96963E-05,3.58488E-06,1.98154E-06
2822,1,,Male,WT,,,,1316.235333,2089.155609,338.5647155,228.0967399,0.084612711,0.134299023,0.021764253,0.014662943,0.070588239,0.138562098,0.020915033,0.013071896,0.055665721,0.064240722,0.014692792,0.004271987,1,13348,467.622,0.630032214,0.162058161,0.109181307,6.33898E-06,1.63053E-06,1.09851E-06,4.72005E-05,1.2141E-05,8.1796E-06
2823,1,,Male,WT,,,,3494.223619,2336.207909,228.633994,341.0614501,0.161927041,0.108263029,0.010595208,0.015805248,0.164705887,0.111111112,0.007843138,0.015686275,0.073058422,0.041645339,0.008791948,0.00408001,1,18504,689.016,1.495681787,0.097865431,0.14598934,8.75092E-06,5.7259E-07,8.54153E-07,8.08302E-05,5.28888E-06,7.88961E-06
2823,2,,Male,WT,,,,5854.898204,8917.351875,1250.662782,1200.541217,0.0689826,0.105064529,0.014735349,0.014144816,0.05882353,0.105882354,0.013071896,0.013071896,0.038523087,0.034106463,0.010191282,0.004269093,2,77017,1921.176,0.656573643,0.140250469,0.134629791,8.9568E-07,1.91326E-07,1.83658E-07,8.52505E-06,1.82103E-06,1.74805E-06
2824,1,,Male,WT,,,,7569.537479,12195.26959,2788.841911,2017.793535,0.055305385,0.089102417,0.020376143,0.014742625,0.047058824,0.087581702,0.018300654,0.013071896,0.029187274,0.027530981,0.012046062,0.00383993,1,128477,2077.704,0.620694559,0.228682268,0.165457067,4.30469E-07,1.58598E-07,1.14749E-07,4.83117E-06,1.77995E-06,1.28783E-06
2830,1,,Male,WT,,,,296.1019697,355.9477241,3.415686375,115.9738594,0.057041412,0.068570165,0.000658002,0.022341333,0.054901961,0.070588239,0,0.020915033,0.012859765,0.012763556,0.000668026,0.004737413,1,3866,345.578,0.83186926,0.009596034,0.325817112,1.47546E-05,1.70202E-07,5.77893E-06,0.000215176,2.48216E-06,8.42776E-05
2830,2,,Male,WT,,,,243.8509882,264.8627537,2.484967393,118.611768,0.063190202,0.068635075,0.000643941,0.0307364,0.062745102,0.070588239,0,0.026143791,0.016020888,0.0139472,0.000664942,0.01464816,2,2820,287.298,0.920669233,0.009382095,0.44782351,2.24079E-05,2.28348E-07,1.08994E-05,0.000326478,3.32698E-06,0.000158803
2832,1,,Male,WT,,,,632.1333519,903.2483894,216.2379149,130.1254943,0.05562106,0.079476321,0.019026653,0.01144967,0.054901961,0.078431375,0.016993465,0.010457517,0.022794283,0.025364253,0.013184431,0.002611528,1,9224,571.424,0.699844427,0.239400277,0.14406391,6.03004E-06,2.06273E-06,1.24129E-06,7.58721E-05,2.59541E-05,1.56184E-05
2832,2,,Male,WT,,,,5116.121716,6289.354415,956.3699639,868.0418581,0.065331653,0.080313554,0.012212616,0.011084687,0.062745102,0.078431375,0.010457517,0.010457517,0.027529553,0.018443167,0.008586624,0.002722247,2,70773,2141.888,0.813457372,0.152061706,0.138017641,9.23115E-07,1.7256E-07,1.56623E-07,1.14939E-05,2.14858E-06,1.95015E-06
2832,3,,Male,WT,,,,2956.968707,2307.96738,562.8509967,310.0313826,0.112891563,0.0881139,0.021488604,0.011836421,0.094117649,0.084967323,0.019607844,0.010457517,0.099593225,0.028391067,0.012485555,0.002905921,3,22414,1002.874,1.28120039,0.243873029,0.13433092,5.03665E-06,9.58713E-07,5.28082E-07,5.71607E-05,1.08804E-05,5.99317E-06
2841,1,,Male,WT,,,,172.8039269,275.7947786,40.46405357,39.88496859,0.049050221,0.07828407,0.011485681,0.011321308,0.047058824,0.078431375,0.007843138,0.010457517,0.020558727,0.020304452,0.009996816,0.002749796,1,3133,290.744,0.626567072,0.146717983,0.144618288,1.5656E-05,3.66603E-06,3.61357E-06,0.000199989,4.68299E-05,4.61597E-05
2841,2,,Male,WT,,,,5782.431537,10299.45777,1857.418356,1370.828802,0.051582337,0.091876591,0.016569151,0.012228515,0.047058824,0.09150327,0.014379085,0.013071896,0.021208885,0.023285878,0.009207541,0.002928933,2,104678,2097.226,0.561430676,0.180341373,0.133097182,4.92772E-07,1.58287E-07,1.1682E-07,5.36341E-06,1.72282E-06,1.27149E-06
2841,3,,Male,WT,,,,1191.34513,832.4627667,199.7019666,118.4130757,0.125484004,0.087683038,0.021034545,0.012472412,0.113725491,0.087581702,0.018300654,0.013071896,0.072962303,0.033748726,0.014605428,0.00286303,3,7514,432.858,1.431109207,0.239892971,0.142244291,1.67E-05,2.79938E-06,1.65989E-06,0.000190459,3.19261E-05,1.89306E-05
2846,1,,Male,WT,,,,4994.22759,5027.30077,982.0562381,685.414401,0.090571944,0.091171737,0.01780991,0.012430213,0.090196081,0.09150327,0.015686275,0.013071896,0.040714189,0.024080481,0.012192808,0.00309335,1,50071,1159.046,0.993421285,0.195344636,0.136338451,1.80887E-06,3.55693E-07,2.48252E-07,1.98403E-05,3.90135E-06,2.7229E-06
2849,1,,Male,WT,,,,4803.41582,4925.580522,792.0575405,637.8405445,0.078258294,0.080248628,0.012904373,0.010391837,0.074509807,0.078431375,0.011764706,0.010457517,0.03634698,0.020076619,0.006574406,0.002611913,1,54268,2069.284,0.975197908,0.160804912,0.129495506,1.44207E-06,2.3779E-07,1.91491E-07,1.797E-05,2.96316E-06,2.38622E-06
2859,1,,Male,WT,,,,2693.749096,3428.39355,391.8013193,440.0627596,0.074820129,0.095225219,0.010882463,0.012222947,0.070588239,0.095424838,0.009150327,0.013071896,0.030248781,0.032841724,0.006856652,0.003192809,1,31071,1176.918,0.785717584,0.114281314,0.128358298,2.40804E-06,3.50245E-07,3.93388E-07,2.52878E-05,3.67807E-06,4.13113E-06
2859,2,,Male,WT,,,,1707.325542,3101.079829,584.2915211,431.5503413,0.040643834,0.07382293,0.013909385,0.010273296,0.035294119,0.071895428,0.013071896,0.010457517,0.01964485,0.017827514,0.007877764,0.002410658,2,36055,1559.05,0.550558398,0.188415505,0.139161313,1.12727E-06,3.85782E-07,2.84934E-07,1.527E-05,5.22578E-06,3.8597E-06
2861,1,,Male,WT,,,,327.7607938,483.2980531,95.92810744,65.95294351,0.049073333,0.07236084,0.014362645,0.009874673,0.039215688,0.071895428,0.013071896,0.010457517,0.028527566,0.016624942,0.006239567,0.002464893,1,5090,413.546,0.678175283,0.198486435,0.136464327,9.64113E-06,2.82174E-06,1.94001E-06,0.000133237,3.89954E-05,2.68103E-05
2861,2,,Male,WT,,,,899.8510058,1123.061469,191.1150385,161.3124237,0.060600108,0.075632128,0.012870566,0.010863521,0.054901961,0.074509807,0.011764706,0.010457517,0.026640084,0.018083221,0.007212925,0.002826952,2,11926,865.168,0.801248223,0.170173266,0.143636326,5.08134E-06,1.0792E-06,9.10911E-07,6.7185E-05,1.42691E-05,1.2044E-05
2861,3,,Male,WT,,,,4373.678557,4591.026258,463.366028,708.0470824,0.078911656,0.082833131,0.008360235,0.012774868,0.074509807,0.083660133,0.006535948,0.013071896,0.030611656,0.021135939,0.006275679,0.003112463,3,49670,1389.21,0.952658145,0.100928638,0.154224141,1.58872E-06,1.68316E-07,2.57195E-07,1.91797E-05,2.03198E-06,3.10498E-06
2864,1,,Male,WT,,,,782.6510007,438.6483781,79.94379325,65.26797606,0.125545557,0.070363872,0.012823836,0.010469679,0.109803922,0.070588239,0.011764706,0.010457517,0.057926458,0.021976844,0.006951476,0.002586312,1,4562,396.928,1.784233203,0.182250288,0.148793383,2.75199E-05,2.81101E-06,2.29498E-06,0.000391108,3.99496E-05,3.26158E-05
2864,2,,Male,WT,,,,4839.145228,4057.851085,1037.24186,535.5764884,0.097528019,0.081781835,0.020904548,0.010793996,0.094117649,0.078431375,0.019607844,0.010457517,0.045344966,0.022493784,0.010039957,0.002726424,2,43367,1600.4,1.19253889,0.255613584,0.13198525,2.2489E-06,4.82038E-07,2.48899E-07,2.74988E-05,5.8942E-06,3.04345E-06
2868,1,,Male,WT,,,,11604.87092,31723.05308,4323.614502,2508.925575,0.059989304,0.163986648,0.022350152,0.012969442,0.050980393,0.168627456,0.019607844,0.013071896,0.034248489,0.048575359,0.013089432,0.003162903,1,183287,2293.728,0.365818223,0.136292509,0.079088402,3.27297E-07,1.21941E-07,7.07603E-08,1.99588E-06,7.43602E-07,4.315E-07
2871,1,,Male,WT,,,,1389.603961,1841.160831,312.9660226,247.9451063,0.05841863,0.077401977,0.013157019,0.010423555,0.050980393,0.078431375,0.011764706,0.010457517,0.031040642,0.020715517,0.006882171,0.00250848,1,19856,926.416,0.754743387,0.16998299,0.134667815,2.94211E-06,6.62622E-07,5.24957E-07,3.80108E-05,8.56079E-06,6.78222E-06
2873,1,,Male,WT,,,,892.1529634,298.0339951,36.16470703,58.89150528,0.209918344,0.070125646,0.008509343,0.013856825,0.192156866,0.06797386,0.007843138,0.013071896,0.106616567,0.018065806,0.005174502,0.003172657,1,2823,348.922,2.993460404,0.121344235,0.197599959,7.436E-05,3.01429E-06,4.90855E-06,0.001060383,4.29841E-05,6.99964E-05
2875,1,,Male,WT,,,,7247.106088,8955.213316,2298.138629,1405.108543,0.064693597,0.079941559,0.020515065,0.012543148,0.05882353,0.078431375,0.016993465,0.013071896,0.024115816,0.018870023,0.011900954,0.00294043,1,101626,2747.694,0.809261135,0.256625783,0.156903972,6.36585E-07,2.01868E-07,1.23425E-07,7.96313E-06,2.5252E-06,1.54394E-06
2875,2,,Male,WT,,,,967.0980667,760.1830256,150.5882398,116.7006573,0.100321376,0.07885716,0.015621187,0.012105877,0.082352944,0.078431375,0.013071896,0.013071896,0.056817718,0.023353169,0.011004529,0.002879936,2,7504,508.418,1.272191083,0.198094715,0.153516526,1.33691E-05,2.08171E-06,1.61326E-06,0.000169535,2.63985E-05,2.0458E-05
2875,3,,Male,WT,,,,1291.615724,1025.969963,196.7228815,163.8274562,0.094860144,0.07535032,0.01444792,0.012031981,0.086274512,0.077124186,0.011764706,0.013071896,0.042183793,0.021701031,0.009862865,0.002781074,3,10937,674.156,1.258921577,0.191743315,0.159680558,8.67332E-06,1.32101E-06,1.10012E-06,0.000115107,1.75316E-05,1.46E-05
2877,1,,Male,WT,,,,10586.79246,13645.87746,2744.545177,1788.891562,0.075177473,0.096900226,0.019489186,0.01270303,0.070588239,0.095424838,0.016993465,0.013071896,0.037836799,0.027658686,0.011990249,0.002927027,1,130599,2543.664,0.775823504,0.201126324,0.13109392,5.75636E-07,1.49229E-07,9.72674E-08,5.9405E-06,1.54003E-06,1.00379E-06
2882,1,,Male,WT,,,,1837.309853,2615.609217,232.151641,286.1673303,0.102729094,0.146245972,0.012980243,0.01600041,0.078431375,0.151633993,0.009150327,0.015686275,0.073437769,0.075641959,0.012117609,0.004691217,1,14984,642.634,0.702440503,0.088756241,0.109407525,6.85592E-06,8.66274E-07,1.06783E-06,4.68794E-05,5.9234E-06,7.30162E-06
2882,2,,Male,WT,,,,564.031388,237.2235357,11.72026186,73.02483887,0.165891585,0.069771628,0.003447136,0.021477894,0.149019614,0.06797386,0.002614379,0.020915033,0.080603073,0.029562663,0.002441428,0.009274535,2,2199,259.158,2.377636714,0.049405983,0.30783134,7.54396E-05,1.56759E-06,9.76712E-06,0.001081235,2.24675E-05,0.000139987
2883,1,,Male,WT,,,,7536.145316,18154.39391,2670.53733,1512.27979,0.064721831,0.155913344,0.022935076,0.012987743,0.062745102,0.162091509,0.020915033,0.013071896,0.030713979,0.054084759,0.01449263,0.003552498,1,108970,1718.164,0.415114124,0.147101431,0.083301034,5.93942E-07,2.10471E-07,1.19186E-07,3.80943E-06,1.34993E-06,7.6444E-07
2884,1,,Male,WT,,,,11041.07874,19273.88553,3756.806642,2301.898122,0.071714875,0.125189243,0.024401503,0.014951468,0.062745102,0.128104582,0.022222223,0.015686275,0.038259781,0.038274977,0.014168585,0.00380486,1,144197,2266.106,0.572851734,0.194916932,0.119430933,4.9734E-07,1.69223E-07,1.03688E-07,3.9727E-06,1.35174E-06,8.28248E-07
2887,1,,Male,WT,,,,4375.890322,5650.54524,995.3804216,999.5765016,0.065448554,0.084513091,0.014887532,0.014950292,0.05882353,0.083660133,0.011764706,0.013071896,0.026677269,0.021951441,0.010308061,0.005781019,1,59491,1784.902,0.774419129,0.176156526,0.176899124,1.10014E-06,2.50248E-07,2.51303E-07,1.30174E-05,2.96106E-06,2.97354E-06
2888,1,,Male,WT,,,,7211.925696,10215.65255,1926.586985,1490.760833,0.05734309,0.081226167,0.015318579,0.01185326,0.054901961,0.081045754,0.013071896,0.010457517,0.022631676,0.020763152,0.009937358,0.002961254,1,116158,2648.606,0.705968186,0.188591671,0.145929085,4.93665E-07,1.31877E-07,1.02044E-07,6.07765E-06,1.62358E-06,1.2563E-06
2888,2,,Male,WT,,,,445.6666781,317.6156946,62.12418485,58.8287601,0.100082344,0.071326228,0.013951086,0.01321104,0.078431375,0.071895428,0.013071896,0.013071896,0.057496268,0.023903657,0.007761314,0.003776642,2,3267,301.298,1.403163275,0.19559545,0.185219941,3.06343E-05,4.2703E-06,4.04378E-06,0.000429496,5.987E-05,5.66942E-05
2890,1,,Male,WT,,,,7608.815899,5594.00405,1210.67193,818.0183288,0.129111788,0.094923031,0.020543541,0.013880716,0.098039217,0.095424838,0.016993465,0.013071896,0.085610094,0.025370999,0.01335949,0.003405212,1,52678,1600.954,1.36017347,0.216423141,0.146231272,2.45096E-06,3.89983E-07,2.63501E-07,2.58205E-05,4.10842E-06,2.77595E-06
2890,2,,Male,WT,,,,783.4902177,202.6026201,26.15424923,38.66666793,0.259691819,0.067153669,0.008668959,0.012816264,0.270588249,0.06666667,0.007843138,0.013071896,0.105525774,0.016673601,0.002463799,0.002908554,2,2037,277.4,3.867127766,0.129091367,0.190849792,0.000127487,4.25575E-06,6.29173E-06,0.001898443,6.33733E-05,9.36916E-05
2898,1,,Male,WT,,,,5409.843295,10625.53752,1093.879771,878.1124481,0.077850673,0.152907433,0.015741542,0.01263653,0.070588239,0.15947713,0.014379085,0.013071896,0.041748814,0.052340566,0.009768942,0.003320299,1,64072,1212.606,0.509135965,0.102948182,0.082641697,1.21505E-06,2.45685E-07,1.97224E-07,7.94631E-06,1.60676E-06,1.28983E-06
2898,2,,Male,WT,,,,6368.69038,11374.60158,1139.79219,944.9882688,0.09462011,0.168993308,0.016933978,0.014039762,0.094117649,0.176470593,0.015686275,0.013071896,0.051462648,0.063067616,0.010183157,0.004013026,2,62107,1202.186,0.55990448,0.100205021,0.083078802,1.5235E-06,2.72658E-07,2.26058E-07,9.01516E-06,1.61343E-06,1.33767E-06
2899,1,,Male,WT,,,,12985.56899,19582.48419,2356.465429,2120.128179,0.095803348,0.144473265,0.017385243,0.015641623,0.078431375,0.149019614,0.015686275,0.015686275,0.059360225,0.049025253,0.011009487,0.0053072,1,126468,2125.85,0.663121638,0.120335367,0.108266559,7.5753E-07,1.37468E-07,1.2368E-07,5.24339E-06,9.51508E-07,8.56079E-07
2903,1,,Male,WT,,,,3423.61971,5695.095565,900.8261709,662.928127,0.05307773,0.088293317,0.013965864,0.010277637,0.043137256,0.087581702,0.013071896,0.010457517,0.03170111,0.022635118,0.007183141,0.00260367,1,59449,1660.904,0.601152285,0.158175778,0.116403337,8.92828E-07,2.34922E-07,1.72882E-07,1.01121E-05,2.6607E-06,1.95804E-06
2903,2,,Male,WT,,,,4625.87072,6576.405399,1031.333364,743.9555798,0.069082027,0.098211006,0.015401771,0.011110116,0.05882353,0.098039217,0.014379085,0.010457517,0.037381913,0.029333978,0.008544174,0.002746752,2,62569,1457.6,0.70340413,0.156823265,0.113124957,1.10409E-06,2.46157E-07,1.77566E-07,1.12421E-05,2.50641E-06,1.808E-06
2907,1,,Male,WT,,,,6264.388402,5373.996229,653.6000193,670.2353185,0.156250334,0.13404161,0.016302505,0.016717433,0.160784319,0.139869288,0.015686275,0.015686275,0.08082815,0.050302651,0.009935813,0.00465225,1,36260,857.824,1.165685299,0.121622716,0.124718234,4.30917E-06,4.496E-07,4.61043E-07,3.2148E-05,3.35418E-06,3.43955E-06
2908,1,,Male,WT,,,,11724.34541,12565.05783,1790.515084,1215.581743,0.139138249,0.149115373,0.021248874,0.014425873,0.129411772,0.155555561,0.018300654,0.013071896,0.076229691,0.052635935,0.014398575,0.003485564,1,78443,1330.032,0.933091241,0.14249955,0.096743028,1.77375E-06,2.70883E-07,1.83903E-07,1.18951E-05,1.8166E-06,1.23329E-06
2910,1,,Male,WT,,,,9168.047301,3431.010559,402.7621035,714.5228975,0.319277287,0.119484958,0.014026192,0.024883263,0.321568638,0.128104582,0.009150327,0.023529412,0.160779395,0.04852719,0.01154817,0.007757184,1,24515,1023.524,2.67211282,0.117388768,0.208254357,1.30238E-05,5.72147E-07,1.01502E-06,0.000108999,4.78845E-06,8.49498E-06
2912,1,,Male,WT,,,,11794.23956,38704.03755,1115.627486,2997.550413,0.093446365,0.306654076,0.008839174,0.023749746,0.086274512,0.338562101,0.006535948,0.023529412,0.049664441,0.12429991,0.007353569,0.008232671,1,119229,1595.744,0.30472892,0.028824576,0.077448003,7.83755E-07,7.41361E-08,1.99194E-07,2.55583E-06,2.41758E-07,6.49574E-07
2914,1,,Male,WT,,,,2433.0236,2943.95955,219.643144,271.9241926,0.132937581,0.160854527,0.012001046,0.014857622,0.109803922,0.169934645,0.010457517,0.013071896,0.093702571,0.076745545,0.007455382,0.005067362,1,15704,561.736,0.826446002,0.074608071,0.092366824,8.46521E-06,7.64203E-07,9.46104E-07,5.26265E-05,4.7509E-06,5.88174E-06
2915,1,,Male,WT,,,,1292.454938,1496.649714,62.26536158,232.8862825,0.09407198,0.108934399,0.004532016,0.016950745,0.070588239,0.108496733,0.002614379,0.015686275,0.077361322,0.05085884,0.004292251,0.008641894,1,11225,587.424,0.863565419,0.041603163,0.155605069,8.38058E-06,4.03743E-07,1.51009E-06,7.69323E-05,3.7063E-06,1.38624E-05
2917,1,,Male,WT,,,,9208.863005,23472.66332,1523.454949,1893.945164,0.066679674,0.169961213,0.011031055,0.013713707,0.05882353,0.173856214,0.009150327,0.013071896,0.033776315,0.051244523,0.007443679,0.003425177,1,131078,1549.152,0.392322886,0.06490337,0.080687272,5.08702E-07,8.41564E-08,1.04622E-07,2.99305E-06,4.95151E-07,6.15567E-07
