ImageNumber,ObjectNumber,Metadata_Day,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Metadata_Series,Metadata_Stain,Metadata_Treatment,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized 
110,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,930.4117902,5292.158308,85.3124213,401.2235423,0.024700324,0.140494805,0.002264851,0.010651575,0,0.135947719,0,0.005228758,0.054922582,0.068482159,0.005392427,0.014058771,1,33815,900.346,0.175809516,0.016120535,0.075814728,0.027514765,0.002522916,0.011865253,5.19916E-06,4.76727E-07,2.24204E-06,4.930676699,0.083789958,2.471373554,11.38662668,0.145813295,0.726312981,8.486972655,0.131518349,0.85232766,4.999190047,0.038758319,0.078393157
111,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,0.054901963,1702.006581,176.4078488,629.3464233,3.37E-06,0.104385562,0.010819249,0.03859837,0,0.095424838,0.005228758,0.02875817,0.000233867,0.050545955,0.014894961,0.035615576,1,13865,563.628,3.22572E-05,0.103646984,0.369767327,3.95975E-06,0.012723249,0.045391015,2.32652E-09,7.47544E-06,2.66691E-05,0.000290951,0.17325972,3.876517559,0.002089197,0.937506639,3.542409459,0.001221392,0.663256482,3.260614541,0.002237038,0.607759399,0.932486657
111,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,0,404.3804025,0,223.7882419,0,0.069925714,0,0.038697604,0,0.064052291,0,0.03398693,0,0.027728397,0,0.026590449,2,4113,403.514,0,0,0.553410206,0,0,0.054409979,0,0,0.000134551,0,0,1.378444394,0,0,5.301727351,0,0,3.908482047,0,0,4.704596938
113,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,24.35686348,3048.787009,0.037908498,3140.282439,0.000942166,0.117932346,1.47E-06,0.121471547,0,0.112418301,0,0.096732028,0.007733024,0.057424472,5.45E-05,0.085564572,1,22444,829.13,0.007989034,1.2434E-05,1.030010437,0.001085228,1.68903E-06,0.139916345,3.55954E-07,5.53999E-10,4.58925E-05,0.129078136,3.7232E-05,19.34286041,0.51742449,0.000112468,9.867607147,0.33474037,8.80481E-05,10.0507395,0.342263571,4.50406E-05,1.604631569
114,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,2049.596135,10885.97805,537.262762,5461.903411,0.045378177,0.241016186,0.011895029,0.120926858,0,0.203921571,0.005228758,0.11503268,0.094594175,0.156731075,0.014228607,0.092543116,1,41116,945.346,0.188278547,0.049353651,0.5017375,0.049849113,0.013067,0.132841313,4.5792E-06,1.20035E-06,1.2203E-05,10.86174532,0.527674909,33.64309972,12.19420644,0.446413139,4.80669745,15.37603736,0.681176029,9.542512223,4.403080671,0.09758955,0.42667743
115,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,2.09411773,744.9307372,0,1235.877159,0.000204025,0.07257704,0,0.12040892,0,0.06797386,0,0.122875817,0.002211521,0.023449201,0,0.046681998,1,8009,550.94,0.002811158,0,1.659049758,0.000261471,0,0.154311045,3.51E-07,0,0.000207148,0.011097686,0,7.612499778,0.182069795,0,15.89386929,0.080651006,0,11.08476725,0.337499836,0,7.242943287
115,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,635.5411941,3382.699447,135.3529457,2717.262818,0.026239263,0.139659777,0.005588248,0.112186236,0,0.11503268,0,0.094117649,0.05371268,0.088210378,0.009684002,0.079968277,2,20768,864.34,0.187879888,0.040013293,0.803282367,0.030601945,0.00651738,0.130838926,9.0466E-06,1.92668E-06,3.86789E-05,3.368022837,0.132937472,16.73723189,12.16838654,0.361927833,7.695528648,9.43921808,0.339747688,9.39867295,8.698658451,0.156640663,1.35240736
117,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,252.4705954,988.7725744,0,323.0509902,0.019638347,0.07691137,0,0.025128422,0,0.071895428,0,0.018300654,0.040641699,0.028632949,0,0.021532885,1,10078,673.914,0.255337377,0,0.326719206,0.025051657,0,0.032055069,2.53361E-05,0,3.24191E-05,1.337956908,0,1.989862482,16.53739487,0,3.130003983,7.727222893,0,2.302641296,24.36164998,0,1.133533286
120,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,155.258828,1678.512461,7.424836883,495.7830213,0.00934,0.100975303,0.00044666,0.029825123,0,0.084967323,0,0.026143791,0.032632685,0.052901695,0.001988102,0.022330181,1,13983,621.048,0.09249787,0.004423462,0.295370474,0.011103399,0.00053099,0.035456127,6.61502E-06,3.16346E-07,2.11235E-05,0.822787387,0.007292335,3.053821419,5.990794712,0.040011058,2.829679872,3.424860884,0.027680252,2.546952577,6.360599296,0.025719166,0.73858535
121,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,206.4588292,1894.760832,0.29281047,449.3673338,0.011180485,0.102608081,1.59E-05,0.02433485,0,0.084967323,0,0.018300654,0.044803222,0.056056749,0.000250713,0.022452549,1,15568,716.366,0.108963002,0.000154537,0.23716309,0.013261744,1.88085E-05,0.028864808,6.99917E-06,9.92657E-09,1.5234E-05,1.09411956,0.000287585,2.767919695,7.057189279,0.001397816,2.272047077,4.090605771,0.000980477,2.073472321,6.729966454,0.000807039,0.532657743
121,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,19.78431424,562.0326938,0,40.52810596,0.002689548,0.076404662,0,0.00550953,0,0.070588239,0,0.002614379,0.020611639,0.029044146,0,0.006965666,2,5619,413.826,0.035201358,0,0.072109873,0.003520967,0,0.00721269,6.2647E-06,0,1.28332E-05,0.10484611,0,0.249636621,2.27988072,0,0.690820082,1.086047847,0,0.518115807,6.023751543,0,0.448714045
122,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,1295.364744,5351.928251,152.5111158,6536.557039,0.043541672,0.179896748,0.005126424,0.219716203,0,0.149019614,0,0.190849677,0.081941536,0.117394135,0.014353711,0.135985568,1,26301,850.13,0.242037016,0.02849648,1.221346164,0.04925154,0.005798681,0.248528841,9.20258E-06,1.08348E-06,4.64373E-05,6.864728959,0.149789442,40.26252824,15.67597254,0.257756068,11.70062332,15.19171488,0.302282295,17.85280085,8.848633134,0.08808741,1.623680139
123,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,5591.827601,13620.86049,1073.48892,9286.42117,0.097220432,0.236814516,0.018663855,0.161455242,0,0.237908497,0.005228758,0.13333334,0.132744887,0.145327026,0.032918845,0.122549185,1,52153,1249.854,0.410534093,0.078812122,0.681779332,0.107219673,0.020583455,0.178061112,7.87173E-06,1.51117E-06,1.30727E-05,29.63364647,1.054331713,57.20057093,26.58899563,0.7128706,6.531516936,33.07207678,1.073004996,12.79082766,7.56896669,0.122859464,0.457086614
123,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,163.1843155,249.9006601,0,1240.36866,0.049494788,0.075796379,0,0.376211301,0,0.06797386,0,0.36601308,0.185907196,0.032268881,0,0.135631131,2,2269,215.362,0.652996737,0,4.963446913,0.071919046,0,0.546658731,0.000287791,0,0.002187504,0.864788162,0,7.640165594,42.29253475,0,47.55033783,22.18354289,0,39.26863952,276.7216736,0,76.48615904
124,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,220.8705947,2183.431428,31.49542593,3174.115116,0.011156207,0.110285454,0.001590839,0.160325039,0,0.101960786,0,0.096732028,0.042745817,0.055554754,0.005037582,0.15498385,1,16956,661.602,0.10115756,0.014424738,1.453727869,0.013026103,0.00185748,0.187197164,5.96589E-06,8.50716E-07,8.57353E-05,1.170494083,0.030933367,19.55125592,6.551655411,0.130474491,13.92686423,4.01792182,0.096829469,13.44710611,5.73642865,0.06916389,2.997738013
125,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,4291.404029,11689.64475,997.6366309,4003.464161,0.080087415,0.218155508,0.018618181,0.074713798,0,0.197385624,0.011764706,0.060130719,0.144852573,0.137137858,0.02236123,0.067718275,1,48288,1328.064,0.367111586,0.085343623,0.34247954,0.088871024,0.020660136,0.082908055,7.60254E-06,1.76739E-06,7.09244E-06,22.74210847,0.979833064,24.65970814,23.77665715,0.771949263,3.280989628,27.4124073,1.077002328,5.95561059,7.310137302,0.143690066,0.247987266
128,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,150.0000043,975.2431628,0.007843137,611.4196246,0.012748598,0.082886551,6.67E-07,0.051964952,0,0.081045754,0,0.041830067,0.033173042,0.02956054,2.95E-05,0.036693822,1,9720,528.94,0.153807799,8.04224E-06,0.626940693,0.015432099,8.06907E-07,0.062903254,1.58238E-05,8.27391E-10,6.45001E-05,0.79491848,7.70317E-06,3.766095783,9.961645009,7.27436E-05,6.006157068,4.760055277,4.20637E-05,4.518587282,15.2152381,6.72675E-05,2.255247249
128,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,12.15294155,712.0640715,0,219.4797452,0.001462096,0.085666996,0,0.026405167,0,0.081045754,0,0.020915033,0.008545301,0.034660078,0,0.021273861,2,6658,448.348,0.017067202,0,0.308230332,0.001825314,0,0.032964816,2.56341E-06,0,4.62947E-05,0.064403984,0,1.35190581,1.105388749,0,2.952878649,0.563021018,0,2.367991958,2.464819981,0,1.618696957
130,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,1642.051024,1882.431423,0.011764706,520.7921725,0.079835231,0.091522337,5.72E-07,0.025320506,0.003921569,0.083660133,0,0.018300654,0.12167861,0.04223765,3.29E-05,0.027957607,1,17669,666.844,0.872303237,6.24974E-06,0.276659307,0.09293401,6.65839E-07,0.029474909,4.93691E-05,3.53712E-10,1.56579E-05,8.701977778,1.15548E-05,3.207867601,56.49632365,5.65301E-05,2.650424942,28.6656416,3.47098E-05,2.117298276,47.47032162,2.87571E-05,0.547478767
130,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,6.345098228,398.9960884,0,490.1751769,0.001055757,0.0663887,0,0.08155993,0,0.061437909,0,0.073202617,0.008329571,0.02022274,0,0.053566979,2,4239,423.068,0.015902658,0,1.228521259,0.001496838,0,0.115634625,3.75151E-06,0,0.000289814,0.033625571,0,3.019279382,1.029964879,0,11.76936148,0.461702177,0,8.306488425,3.607222705,0,10.13335428
131,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,6701.408016,19475.37177,244.5111199,1480.3373,0.089872167,0.261183003,0.003279123,0.019852712,0,0.278431386,0,0.015686275,0.132270949,0.150837642,0.00618675,0.020915089,1,68748,1372.586,0.344096539,0.012554888,0.076010734,0.097477861,0.003556629,0.021532805,5.00519E-06,1.82622E-07,1.10564E-06,35.51381948,0.240147637,9.118274649,22.28604525,0.113561348,0.728190738,30.06719969,0.185405247,1.546785814,4.812679008,0.014847307,0.03865884
133,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,0,402.9411868,0,350.3111209,0,0.066437129,0,0.057759459,0,0.064052291,0,0.052287582,0,0.020021937,0,0.025980764,1,4437,390.444,0,0,0.869385241,0,0,0.078952247,0,0,0.00019594,0,0,2.157773781,0,0,8.328801062,0,0,5.671449409,0,0,6.851044706
135,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,9466.349272,40440.92135,4094.892928,8517.592394,0.064685599,0.276341506,0.027981283,0.058202539,0,0.29281047,0.016993465,0.049673203,0.120701247,0.160666088,0.037590601,0.04897363,1,136909,2449.772,0.234078477,0.101256173,0.210618159,0.069143367,0.029909596,0.062213532,1.70974E-06,7.39587E-07,1.53838E-06,50.16650506,4.021816522,52.46489891,15.16052311,0.9158813,2.017743874,21.32738041,1.559171994,4.469041848,1.643978544,0.060129058,0.053789534
136,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,4623.682473,20987.95357,1581.46802,6464.198863,0.068641367,0.311578883,0.023477851,0.095964947,0,0.377777785,0.010457517,0.088888891,0.11451838,0.190981535,0.03057469,0.079918517,1,60860,1639.884,0.22030173,0.075351225,0.307995672,0.075972436,0.025985344,0.106214244,3.61981E-06,1.23811E-06,5.06072E-06,24.50300359,1.553245548,39.81683135,14.26824674,0.681566133,2.950630581,23.43381749,1.354602708,7.629785472,3.480588008,0.10065915,0.176948397
138,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,0,791.537275,0,241.6313799,0,0.091433207,0,0.027911676,0,0.077124186,0,0.023529412,0,0.049510577,0,0.022195901,1,6747,442.826,0,0,0.305268479,0,0,0.035813158,0,0,4.52451E-05,0,0,1.488350855,0,0,2.924503788,0,0,2.572599556,0,0,1.581995411
138,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,102.6117676,1934.217045,2.040522951,1363.657553,0.005713668,0.107701823,0.000113621,0.075931709,0,0.101960786,0,0.052287582,0.02581541,0.050432356,0.00114651,0.069978509,2,15159,659.704,0.053050803,0.001054961,0.705017855,0.006769033,0.000134608,0.08995696,3.49962E-06,6.9593E-08,4.65082E-05,0.543786587,0.002004108,8.399574945,3.435932843,0.00954232,6.754144405,2.087918803,0.007017047,6.461961049,3.36502326,0.00565797,1.626160958
139,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,90.50196337,1935.746456,80.0496759,1002.175192,0.004843822,0.103604499,0.004284397,0.05363815,0,0.098039217,0,0.03398693,0.021643935,0.048537059,0.00889242,0.05074474,1,15984,605.806,0.046753005,0.041353389,0.517720277,0.005662035,0.005008113,0.062698648,2.92499E-06,2.58717E-06,3.23899E-05,0.479611207,0.07862113,6.172990876,3.028044353,0.37404925,4.95981412,1.746463524,0.261070367,4.503889674,2.812488258,0.210339348,1.132514239
140,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,143.8784355,1859.533381,6.729412034,400.287594,0.007703509,0.099562745,0.000360305,0.021432114,0,0.094117649,0,0.015686275,0.034349912,0.04826441,0.001585052,0.019208307,1,15581,707.092,0.077373408,0.003618871,0.215262387,0.009234223,0.000431899,0.025690751,4.96588E-06,2.32262E-07,1.38157E-05,0.762477493,0.006609321,2.465608494,5.011231106,0.032733378,2.062236062,2.848310748,0.022514653,1.845467364,4.77488659,0.018883074,0.483066355
140,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,73.49411983,2401.398759,94.77908801,951.338589,0.003989259,0.130347867,0.005144607,0.051638636,0,0.108496733,0,0.041830067,0.024647287,0.0832929,0.011804659,0.049557305,2,15628,639.392,0.030604713,0.039468284,0.39616019,0.004702721,0.006064697,0.060873982,1.95833E-06,2.52549E-06,2.53494E-05,0.389478882,0.093087685,5.859858114,1.982170531,0.356998118,3.795255838,1.450561612,0.31614957,4.372816744,1.883005417,0.205324006,0.886342136
143,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,7700.33746,19274.81226,1200.116375,15815.16382,0.100381138,0.251265298,0.015644645,0.206165528,0.050980393,0.26797387,0.00130719,0.193464056,0.124328308,0.151862135,0.026495075,0.111821088,1,70115,1634.502,0.399502592,0.062263453,0.820509357,0.109824395,0.0171164,0.225560348,5.69782E-06,8.88019E-07,1.17023E-05,40.80760249,1.178699407,97.41496572,25.87452021,0.563184752,7.860565009,33.87550742,0.892269189,16.20288401,5.478672292,0.072196668,0.409172622
146,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,1332.278466,3351.550421,82.15294372,2753.155629,0.066009932,0.16605809,0.004070403,0.136409633,0,0.163398698,0,0.109803922,0.125761805,0.096737936,0.011858487,0.106030829,1,17355,630.392,0.397511091,0.024511922,0.821457321,0.076766261,0.004733676,0.158637605,2.29047E-05,1.41238E-06,4.73326E-05,7.060351619,0.080686863,16.95831698,25.74553701,0.221714989,7.869646597,23.67867408,0.246764104,11.395561,22.02375127,0.114827958,1.65498611
148,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,0.043137257,461.3006657,0,353.725499,7.48E-06,0.080003584,0,0.061346774,0,0.06797386,0,0.026143791,0.000258113,0.041484713,0,0.07168036,1,4124,374.89,9.35122E-05,0,0.766800322,1.04601E-05,0,0.085772429,2.26751E-08,0,0.000185936,0.000228604,0,2.178804959,0.006056492,0,7.346026863,0.00322642,0,6.161369832,0.02180301,0,6.501260929
149,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,7242.721748,5525.426289,34.74509926,1967.443192,0.214783718,0.16385713,0.00103037,0.058344746,0.086274512,0.163398698,0,0.047058824,0.266375543,0.085120087,0.003978577,0.042613141,1,30125,881.754,1.310798727,0.006288221,0.356070842,0.240422299,0.001153364,0.065309318,4.3512E-05,2.08738E-07,1.18198E-05,38.38248799,0.034125047,12.11864849,84.89629064,0.056878148,3.411195713,74.15863624,0.060124292,4.691424293,41.83845284,0.016970538,0.413278986
149,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,2753.556938,4553.461555,47.10588399,2140.938621,0.101192787,0.167339001,0.001731134,0.07867916,0,0.179084972,0,0.054901961,0.158494379,0.085577008,0.00478671,0.073040753,2,23973,732.468,0.604717291,0.010345071,0.470178258,0.114860757,0.001964956,0.089306245,2.52249E-05,4.3153E-07,1.96128E-05,14.59235489,0.046265244,13.18730964,39.16562768,0.093573132,4.504356627,35.42898132,0.10243214,6.415217686,24.25474217,0.035083748,0.685763118
151,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,0,241.8862812,0,65.82222434,0,0.059976762,0,0.016320909,0,0.060130719,0,0.015686275,0,0.016334382,0,0.00885296,1,2766,280.33,0,0,0.272120535,0,0,0.0237969,0,0,9.83805E-05,0,0,0.405438085,0,0,2.60694304,0,0,1.709424583,0,0,3.439878537
153,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,1635.584357,4839.021044,74.99608095,3797.053694,0.055995904,0.165668836,0.002567568,0.129996018,0,0.172549024,0,0.104575165,0.105824853,0.084269334,0.007370359,0.102771625,1,25923,760.296,0.337999017,0.015498193,0.784673937,0.063093946,0.002893032,0.146474316,1.30386E-05,5.97855E-07,3.02694E-05,8.667707959,0.07365772,23.38830376,21.89112806,0.140184095,7.517257954,19.46142684,0.150812307,10.5218243,12.53709274,0.04860609,1.058371008
156,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,483.0980532,1732.551678,0.002614379,1800.894166,0.031793225,0.11402117,1.72E-07,0.118518866,0,0.111111112,0,0.078431375,0.080790937,0.056965377,1.50E-05,0.106678465,1,12527,606.15,0.278836158,1.50898E-06,1.039446147,0.038564545,2.087E-07,0.143761009,2.22588E-05,1.20458E-10,8.29765E-05,2.560157061,2.56772E-06,11.09277434,18.05933665,1.3649E-05,9.958002231,11.89529452,1.08794E-05,10.32691685,21.40270538,9.79332E-06,2.901274916
157,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,518.5255047,4862.624969,334.1568728,2899.309885,0.016359852,0.153419308,0.010542889,0.091475308,0,0.129411772,0,0.073202617,0.047366464,0.097243874,0.018509728,0.077424454,1,27108,1123.014,0.106634895,0.068719442,0.596243779,0.019128136,0.012326873,0.106954031,3.93371E-06,2.53502E-06,2.19951E-05,2.747903295,0.328193595,17.85856765,6.906405139,0.62158039,5.712077431,5.900103572,0.642593598,7.682927338,3.782409371,0.206099545,0.769060224
158,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,5484.247206,15469.51418,1623.500699,3118.64322,0.10652747,0.30048394,0.031535307,0.060577352,0,0.355555564,0.013071896,0.060130719,0.181761416,0.190914354,0.038605727,0.038755976,1,46433,1295.408,0.354519679,0.104948396,0.201599299,0.118110982,0.034964372,0.067164371,7.63508E-06,2.26021E-06,4.34172E-06,29.06352886,1.594528123,19.20957164,22.96111913,0.949278157,1.931342262,36.43151806,1.822674884,4.824680023,7.341423277,0.183757024,0.151808553
165,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,10760.65127,36764.90555,5679.058982,11274.53887,0.080433622,0.274809995,0.04244978,0.084274825,0,0.278431386,0.020915033,0.078431375,0.141775554,0.172561351,0.053354237,0.070150005,1,123666,2601.612,0.292688125,0.154469565,0.306665792,0.087013822,0.045922557,0.091169269,2.36676E-06,1.24909E-06,2.47979E-06,57.02560204,5.577711956,69.44656597,18.95648478,1.397206532,2.937890191,26.83955017,2.39391948,6.549046003,2.275733746,0.101551771,0.086705967
166,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,19.43529471,2308.831432,0,1348.384351,0.000927168,0.110143662,0,0.064325177,0,0.105882354,0,0.039215688,0.007485532,0.05402821,0,0.074233987,1,17804,756.162,0.008417806,0,0.584011605,0.001091625,0,0.075734911,4.72804E-07,0,3.28023E-05,0.102996497,0,8.305498243,0.545194679,0,5.594891939,0.336713504,0,5.440335518,0.454619416,0,1.146932498
166,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,0,390.6601406,0,177.4405283,0,0.069723388,0,0.031668843,0,0.06666667,0,0.020915033,0,0.026048257,0,0.03244974,2,4159,326.852,0,0,0.454206892,0,0,0.042664229,0,0,0.000109211,0,0,1.092961361,0,0,4.351349281,0,0,3.06473881,0,0,3.818552503
168,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,327.7960875,1764.56606,69.34379304,1521.516382,0.021719857,0.116920624,0.004594738,0.100816087,0,0.108496733,0,0.06797386,0.048101722,0.066185968,0.011672027,0.114075015,1,12456,606.698,0.185765835,0.03929793,0.862260936,0.02631632,0.0055671,0.122151283,1.49138E-05,3.15494E-06,6.92245E-05,1.737141068,0.068106302,9.371921017,12.031466,0.355457232,8.260549474,8.11731044,0.290210063,8.774605494,14.34015697,0.256499168,2.420438645
168,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,1172.796111,5540.31648,263.1751718,1955.751688,0.036224244,0.171124181,0.008128712,0.060407453,0,0.185620919,0,0.049673203,0.075555899,0.085284474,0.018906998,0.051760313,2,28429,947.384,0.211683956,0.04750183,0.353003605,0.041253513,0.009257279,0.068794248,7.44606E-06,1.67089E-06,1.2417E-05,6.215181835,0.258478615,12.04663359,13.71010079,0.429663067,3.381811258,12.72471087,0.482577206,4.941760535,7.159670251,0.135844996,0.434161714
172,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,0.513725507,443.0313852,0,1591.362138,9.06E-05,0.078094727,0,0.280515096,0,0.06797386,0,0.172549024,0.001584357,0.036119753,0,0.245897467,1,4113,347.578,0.001159569,0,3.591985108,0.000124903,0,0.386910318,2.81928E-07,0,0.000873325,0.002722466,0,9.802142417,0.075101626,0,34.41159104,0.038526487,0,27.79328482,0.271084438,0,30.53583392
172,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,2757.976542,17317.72336,2039.273261,11860.46044,0.039289094,0.246701759,0.029050718,0.168959648,0,0.275817007,0.015686275,0.154248372,0.086568534,0.121583019,0.037580388,0.11578719,2,64671,1308.236,0.159257455,0.117756429,0.684874114,0.042646264,0.03153304,0.183396893,2.46258E-06,1.82085E-06,1.05901E-05,14.61577639,2.002880915,73.05560412,10.31460198,1.065129247,6.561165265,13.15430723,1.643801308,13.17411771,2.367864544,0.148036885,0.370284167
174,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,4083.713837,17871.86195,1389.001348,9747.613335,0.062824434,0.274943263,0.021368594,0.149958668,0,0.274509817,0.009150327,0.143790856,0.112027134,0.178496578,0.031834048,0.105234849,1,59235,1466.904,0.22849963,0.077720013,0.545416777,0.068940894,0.023448997,0.164558341,3.85751E-06,1.31206E-06,9.20768E-06,21.64146335,1.364213587,60.04132677,14.79919881,0.702992269,5.225149464,21.26492711,1.222384256,11.82087071,3.709144634,0.106671736,0.321946766
176,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,7221.937439,20808.30642,861.6680003,5336.745246,0.090377022,0.260400035,0.010783116,0.066785284,0.003921569,0.29150328,0.00130719,0.060130719,0.135788487,0.147885107,0.019563853,0.050693974,1,72940,1698.546,0.347069929,0.041409809,0.256471869,0.09901203,0.011813381,0.073166236,4.75829E-06,5.67724E-07,3.5162E-06,38.27234245,0.846290895,32.87217642,22.47862237,0.374559583,2.457027192,30.54041629,0.615825516,5.255817534,4.575282231,0.046156446,0.122944172
176,2,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,2287.933401,4656.202732,43.16209299,2304.339933,0.067564404,0.137501188,0.001274609,0.068048901,0,0.125490204,0,0.039215688,0.146581862,0.081051444,0.004806736,0.085529897,2,29644,1014.562,0.491373235,0.009269805,0.494896822,0.07718032,0.001456014,0.077733772,1.65758E-05,3.12704E-07,1.66947E-05,12.12480326,0.042391833,14.19379515,31.82469141,0.083847148,4.74116304,23.80639106,0.075901291,5.583921547,15.93827637,0.025423111,0.583729749
177,1,DAY4,nan,WT,AV4,0,nan,UV,1,Z3,2771.917717,10866.54798,377.7895539,2078.18045,0.060341723,0.236553279,0.00822408,0.045239795,0,0.258823544,0,0.039215688,0.116574184,0.154097335,0.01631523,0.038363497,1,40747,1277.924,0.255087239,0.03476629,0.191245688,0.068027529,0.009271592,0.051002048,6.26027E-06,8.53223E-07,4.69349E-06,14.68965704,0.371047619,12.80074488,16.52119421,0.314467687,1.832153593,20.98319828,0.483323352,3.663677035,6.019490783,0.069367748,0.164108086
