ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Secondary Treatment,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
513,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,2653.003997,3665.681143,109.8431408,699.6052509,0.07333196964,0.1013234878,0.003036186102,0.0193378642,0.05098039284,0.09803921729,0,0.01830065437,0.08123342965,0.05086663218,0.00852078591,0.009524919291,1,32198,970.824,0.7237410713,0.02996527426,0.1908527293,0.000002277531823,0.00000009429735083,0.0000006005920926,0.00002247782692,0.0000009306563842,0.00000592747156
520,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,111.2941222,8141.796303,461.329426,794.067998,0.003368262279,0.2464074906,0.01396190987,0.02403208032,0,0.2653594911,0.009150327183,0.0209150333,0.00694596742,0.1274466358,0.01696968619,0.01302665021,1,29388,884.22,0.01366948006,0.05666187274,0.09752982861,0.0000001146135252,0.0000004750888074,0.0000008177514741,0.0000004651381536,0.000001928061547,0.000003318695679
525,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,1175.815722,3828.528205,69.8549041,1120.596112,0.03257919486,0.1060798594,0.001935521435,0.03104918433,0.01568627544,0.09803921729,0,0.02614379115,0.04486628404,0.06059819514,0.007582917276,0.01792354919,1,31987,1044.372,0.307119514,0.0182458899,0.2926963188,0.000001018513611,0.00000006050962687,0.0000009706813497,0.000009601385377,0.0000005704157908,0.000009150477343
529,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,1622.266715,6652.129587,907.115059,1130.901995,0.03571622631,0.1464549347,0.0199712701,0.02489821878,0.01568627544,0.1464052349,0.002614379162,0.02352941222,0.05831635158,0.07661307707,0.03146545207,0.01376719687,1,40916,1047.894,0.2438717848,0.1363646103,0.1700060079,0.000000872915884,0.000000488104167,0.0000006085203534,0.000005960303666,0.000003332794269,0.000004155000682
543,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,320.4470699,2825.241909,35.88627591,463.7411914,0.01114947531,0.09830005598,0.001248609161,0.01613517941,0.003921568859,0.1019607857,0,0.01568627544,0.01425959952,0.04538427961,0.003102861597,0.007953138744,1,25110,889.958,0.1134228785,0.01270201882,0.1641421182,0.0000004440253011,0.00000004972557393,0.0000006425798251,0.000004517040165,0.000000505854991,0.000006536922271
545,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,920.1255163,1580.718998,40.21438038,413.2627578,0.05304540046,0.09112873274,0.002318366216,0.02382467185,0.03137255087,0.09150326997,0,0.02352941222,0.06899060696,0.05156762492,0.007540144758,0.0120887329,1,14921,557.52,0.5820930333,0.02544056245,0.2614397362,0.00000355508347,0.0000001553760616,0.000001596720853,0.00003901166365,0.000001705017254,0.00001752159615
550,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,386.5490338,22836.99018,1224.070625,1833.704631,0.004610996204,0.2724137582,0.01460147229,0.02187356417,0,0.2993464172,0.005228758324,0.0209150333,0.01073671141,0.1493679328,0.02126042284,0.01330549011,1,77177,1985.292,0.01692644393,0.05360034819,0.08029537242,0.00000005974572999,0.0000001891946084,0.0000002834207623,0.0000002193197964,0.0000006945119425,0.000001040405463
561,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,766.5764937,4928.740011,389.1856328,821.8928347,0.03330769036,0.2141533787,0.01691008615,0.03571118117,0.01960784383,0.2379084975,0.01307189558,0.03137255087,0.04355335808,0.1216885432,0.0176083961,0.02276683249,1,20281,618.08,0.1555319396,0.07896249993,0.1667551611,0.000001642310062,0.0000008337895642,0.000001760819544,0.000007668849643,0.000003893422412,0.000008222235647
561,2,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,1127.682389,20307.86852,1717.47456,2176.857581,0.01550867643,0.2792880025,0.02361991061,0.02993766701,0.003921568859,0.3150326908,0.01307189558,0.02614379115,0.02527291827,0.1629617525,0.02707608926,0.02125173339,2,66519,1703.426,0.05552933277,0.08457187706,0.1071928144,0.0000002331465661,0.0000003550851728,0.0000004500618923,0.0000008347890493,0.000001271394294,0.000001611461603
564,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,353.7490306,1543.594813,23.44183082,604.7869461,0.02034677502,0.08878378077,0.001348316509,0.03478585909,0.007843137719,0.08104575425,0,0.02614379115,0.02832725581,0.05065175471,0.005645016261,0.03061336419,1,14861,619.972,0.2291722074,0.01518651827,0.39180421,0.000001369139023,0.00000009072851817,0.000002340748206,0.00001542104888,0.000001021904197,0.00002636459256
565,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,114.4392196,2396.539938,97.11765018,175.5398749,0.01090001139,0.2282636383,0.009250180987,0.01671967567,0,0.2470588237,0.003921568859,0.01568627544,0.018511135,0.1214715753,0.01192950297,0.00782837397,1,8480,425.934,0.04775185165,0.04052411088,0.07324721448,0.000001285378702,0.00000109082323,0.000001971659867,0.000005631114581,0.00000477878666,0.000008637643217
578,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,2410.129479,7318.988429,780.5712643,794.3372795,0.07150234311,0.2171355632,0.02315754188,0.02356594415,0.04705882445,0.2143790871,0.01176470611,0.02352941222,0.07068434704,0.1012511543,0.03134781654,0.009619616305,1,29874,826.256,0.3292981677,0.1066501569,0.10853102,0.000002393463986,0.0000007751737928,0.0000007888446191,0.00001102290178,0.000003569999227,0.000003632959094
580,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,863.4549277,6217.907365,655.7255094,1368.883699,0.03043012961,0.2191332992,0.02310926905,0.04824259732,0.01176470611,0.2444444448,0.01176470611,0.03660130873,0.04588862926,0.1253580624,0.02758741437,0.03658817799,1,25000,815.538,0.1388658398,0.1054575874,0.2201518322,0.000001217205184,0.0000009243707621,0.000001929703893,0.00000555463359,0.000004218303496,0.000008806073289
594,1,DAY4,nan,0,3,0,WT,NOUV,QVD,nan,7871.898265,20626.24763,570.1516509,1895.079797,0.09594493655,0.2513985768,0.006949170598,0.02309777194,0.06666667014,0.2549019754,0,0.0209150333,0.09040068114,0.09878379331,0.01757341463,0.01157509095,1,74446,1981.106,0.3816447086,0.02764204431,0.09187709906,0.000001288785651,0.00000009334511724,0.0000003102620952,0.000005126463592,0.0000003713032844,0.000001234144199
603,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,11711.62774,1968.16868,0,897.8327064,0.4085974161,0.06866582983,0,0.0313237521,0.3725490272,0.05751634017,0,0.02875817008,0.2206173482,0.04546002711,0,0.01589097729,1,24523,1089.9,5.950520327,0,0.4561767065,0.00001666180386,0,0.000001277321376,0.0002426505863,0,0.00001860199431
604,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,8585.592394,22190.38885,0,2515.051056,0.09074815709,0.2345483923,0,0.02658363429,0.06666667014,0.2575163543,0,0.02352941222,0.08882162338,0.136219135,0,0.01683055328,1,86922,2131.514,0.3869059011,0,0.1133396568,0.000001044018282,0,0.0000003058332101,0.000004451184983,0,0.000001303923711
619,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,8673.30612,9534.791116,0.2758170046,1812.564758,0.1775897566,0.1952290406,5.65E-06,0.03711306042,0.1764705926,0.2130718976,0,0.0339869298,0.1287903987,0.1225884929,0.0001792245319,0.01956546199,1,43764,1407.982,0.9096482571,0.00002892743022,0.1901001014,0.000004057895909,1.29E-10,0.0000008480271552,0.00002078530886,0.0000000006609868891,0.000004343755173
623,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,15.34902014,419.5111222,0,86.70588526,0.002502285645,0.06839111871,0,0.01413529267,0,0.05490196124,0,0.01307189558,0.009592593262,0.04639797642,0,0.006943860323,1,4406,408.368,0.03658787415,0,0.2066831621,0.0000005679268372,0,0.00000320819171,0.000008304102168,0,0.00004690947846
626,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,4117.776587,10888.98461,0.8104575479,1833.997439,0.08585677086,0.2270383146,1.69E-05,0.03823934944,0.07450980693,0.2313725501,0,0.0339869298,0.07414945295,0.1334263125,0.000314600513,0.02467831507,1,43520,1089.282,0.3781598318,0.00007442912055,0.1684268557,0.00000197281183,3.88E-10,0.0000008786615221,0.000008689334371,0.000000001710227954,0.000003870102382
629,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,2219.50986,2476.325553,0.120261442,316.7215776,0.2905117618,0.3241263813,1.57E-05,0.04145570387,0.2901960909,0.3764705956,0,0.03921568766,0.1647852176,0.1673793743,0.0002720414802,0.01430914905,1,5773,390.304,0.8962916276,0.00004856447162,0.127899814,0.00005032249469,2.73E-09,0.000007180963775,0.0001552557817,0.000000008412345681,0.0000221548266
640,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,2801.15694,5353.329555,0.0209150333,1220.013107,0.09890392416,0.1890166498,7.38E-07,0.04307651672,0.09019608051,0.200000003,0,0.03660130873,0.07000229596,0.1118087527,3.64E-05,0.02452371796,1,25157,718.978,0.5232550904,0.000003906920559,0.2278980014,0.000003931467352,2.94E-11,0.000001712307379,0.00002079958224,0.0000000001553015287,0.000009059029353
641,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,13638.75331,14368.52849,5.915032917,2392.104641,0.2590899357,0.2729531828,0.000112365512,0.04544185409,0.2627451122,0.3019607961,0,0.04444444552,0.1793031397,0.1703080759,0.0008119147749,0.02270195214,1,47217,1474.708,0.9492101652,0.0004116658793,0.1664822283,0.000005487217225,0.000000002379768134,0.0000009624045173,0.00002010314432,0.00000000871859456,0.000003525895934
648,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,1180.529444,3394.125579,0.2091503347,358.2745208,0.09009611873,0.2590342349,1.60E-05,0.02734293832,0.07843137532,0.2810457647,0,0.02614379115,0.07502188002,0.1648846306,0.0002278347589,0.01179909893,1,10927,505.342,0.3478154877,0.00006162127176,0.1055572378,0.000008245274891,1.46E-09,0.000002502328024,0.00003183083076,0.000000005639358631,0.000009660221266
661,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,27857.68701,46223.82993,2.508496832,4550.177912,0.2158690653,0.3581882071,1.94E-05,0.03525930393,0.2078431398,0.3830065429,0,0.0339869298,0.1198849265,0.1272767925,0.0002924779381,0.01362969342,1,120009,2291.412,0.6026693818,0.00005426847659,0.09843792518,0.00000179877397,1.62E-10,0.0000002938054973,0.000005021868208,0.0000000004522033896,0.0000008202545241
667,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,2899.180469,4424.712543,0.04444444634,872.4183265,0.1170582012,0.1786535528,1.79E-06,0.03522503034,0.09803921729,0.1895424873,0,0.03137255087,0.1032766466,0.114159128,6.85E-05,0.02133399944,1,21749,672.666,0.6552245918,0.00001004459519,0.1971694925,0.000005382233722,8.25E-11,0.00000161961609,0.00003012665372,0.0000000004618417027,0.000009065680836
668,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,2549.023598,7114.943985,0.03267973976,547.8457686,0.1181361449,0.329746674,1.51E-06,0.02539026596,0.1058823541,0.343790859,0,0.02352941222,0.09381317434,0.1353473006,5.97E-05,0.0104120192,1,19497,632.984,0.3582633403,0.000004593112725,0.07699930875,0.000006059196023,7.77E-11,0.00000130226527,0.00001837530596,0.0000000002355804855,0.000003949290083
668,2,DAY4,nan,0,3,0,WT,UV,QVD,nan,22704.63201,39113.005,0.006535948021,3481.134746,0.1869817422,0.3221112685,5.38E-08,0.0286685395,0.1882352978,0.3267973959,0,0.02875817008,0.1013134281,0.1280672738,1.24E-05,0.01209515939,2,113197,2324.144,0.5804880503,0.0000001671042156,0.08900197636,0.000001651825951,4.76E-13,0.0000002532623612,0.000005128122214,0,0.0000007862573775
670,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,43419.75414,53214.11126,4.146405395,6928.159678,0.2406006413,0.2948738322,2.30E-05,0.038390813,0.2431372553,0.3084967434,0,0.03660130873,0.1125892442,0.1015998618,0.0003475127063,0.01535876504,1,167812,3147.224,0.8159443634,0.000077919283,0.1301940315,0.00000143375111,1.37E-10,0.0000002287727517,0.000004862252779,0.0000000004643248576,0.0000007758326669
673,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,2892.525576,7358.724364,0.03006536036,1003.137284,0.1060659886,0.269836983,1.10E-06,0.03678403007,0.07058823854,0.3098039329,0,0.03137255087,0.108180437,0.1541822303,4.26E-05,0.02703071231,1,23966,770.494,0.39307432,0.00000408567557,0.1363194535,0.000004425685914,4.60E-11,0.00000153484228,0.00001640133189,0.0000000001704779926,0.000005688035281
688,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,4202.988353,3791.475916,0.04705882515,1073.286305,0.1595364719,0.1439163377,1.79E-06,0.04073965858,0.1450980455,0.1490196139,0,0.03660130873,0.1119740719,0.0800672411,6.74E-05,0.02051115648,1,23021,808.92,1.108536213,0.00001241174313,0.2830787612,0.000006930040916,7.76E-11,0.000001769673714,0.00004815326062,0.0000000005391487393,0.00001229654494
690,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,7590.686467,3142.703351,0,1009.918983,0.3117965277,0.1290902999,0,0.04148363044,0.3333333433,0.1281045824,0,0.03921568766,0.1780962157,0.06766522866,0,0.01683159612,1,21018,776.914,2.415336613,0,0.3213535833,0.00001483473821,0,0.000001973719214,0.0001149175284,0,0.00001528944634
703,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,1570.984361,5822.060282,0,1977.971299,0.03327651686,0.1233226071,0,0.04189729504,0.02745098062,0.1150326803,0,0.03921568766,0.02768213474,0.07198084602,0,0.01484225651,1,42013,1376.142,0.2698330634,0,0.3397373443,0.0000007920528612,0,0.0000009972459724,0.000006422608796,0,0.000008086481431
705,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,18619.06719,43237.29397,0,6215.516511,0.1365665021,0.3171354362,0,0.04558935953,0.1333333403,0.3333333433,0,0.04444444552,0.06307292684,0.1467193768,0,0.01359671944,1,126187,2829.366,0.4306251729,0,0.1437535965,0.000001082254924,0,0.0000003612841222,0.000003412595378,0,0.000001139210826
713,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,6018.83939,21710.80712,0,4657.942621,0.0466822774,0.1683895939,0,0.03612712609,0.03921568766,0.1006535962,0,0.0339869298,0.03995484987,0.138756608,0,0.01207048792,1,118518,3131.51,0.2772278044,0,0.2145448852,0.0000003938834388,0,0.00000030482396,0.000002339119834,0,0.000001810230389
725,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,326.9843237,617.7320425,0,272.9307274,0.0324196236,0.06124648448,0,0.0270603537,0.02745098062,0.05490196124,0,0.02614379115,0.02627031497,0.03399123235,0,0.008620056396,1,7613,634.902,0.5293303587,0,0.4418270522,0.000004258455747,0,0.000003554492801,0.00006952979886,0,0.00005803586657
727,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,378.0196183,1021.526826,0,188.9019664,0.05264897191,0.1422739312,0,0.02630946607,0,0.1045751646,0,0.0209150333,0.09689550126,0.1188933081,0,0.01749072361,1,5418,360.464,0.3700535401,0,0.1849211999,0.000009717418219,0,0.00000485593689,0.00006830076414,0,0.00003413089699
727,2,DAY4,nan,0,3,0,WT,UV,QVD,nan,4947.149153,3515.956958,0,1026.112449,0.1585878876,0.1127089905,0,0.03289349091,0.1333333403,0.08104575425,0,0.02875817008,0.1131879573,0.08746250494,0,0.01870938837,2,26162,1394.364,1.407056233,0,0.2918444285,0.000006061764681,0,0.000001257300318,0.00005378244144,0,0.00001115527974
730,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,1722.917692,3041.596158,0,261.8300734,0.218950018,0.3865289311,0,0.03327361462,0.2156862766,0.433986932,0,0.0339869298,0.06459629429,0.1435295348,0,0.009705143527,1,6061,408.336,0.566451824,0,0.08608311551,0.00003612440489,0,0.000005489789576,0.00009345847616,0,0.00001420279088
730,2,DAY4,nan,0,3,0,WT,UV,QVD,nan,26816.2517,51447.6589,0,5285.435451,0.1820309381,0.3492309706,0,0.03587797369,0.160784319,0.3673202693,0,0.0339869298,0.1277783247,0.1296763157,0,0.01313265556,2,137671,2520.87,0.521233663,0,0.1027342267,0.00000132221701,0,0.0000002606066179,0.000003786081768,0,0.0000007462299734
730,3,DAY4,nan,0,3,0,WT,UV,QVD,nan,2242.160845,3460.562187,0,452.4679872,0.2172425971,0.3352933036,0,0.04383954919,0.2196078449,0.3660130799,0,0.03921568766,0.1317548499,0.1500893386,0,0.02109934844,3,8182,500.552,0.6479180907,0,0.1307498501,0.00002655128295,0,0.000005358048055,0.00007918822912,0,0.00001598018212
730,4,DAY4,nan,0,3,0,WT,UV,QVD,nan,11154.13363,29177.62433,0,4841.877261,0.1187658638,0.3106745779,0,0.0515548544,0.1137254909,0.3228758276,0,0.04705882445,0.07892253679,0.1333253185,0,0.02617738438,4,86081,2177.762,0.3822838179,0,0.1659448763,0.000001379698932,0,0.0000005989109606,0.000004440977891,0,0.000001927775889
778,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,19574.47898,57496.78857,0,6820.588427,0.1255579152,0.3688055713,0,0.04374976541,0.1215686277,0.397385627,0,0.03921568766,0.0869811919,0.1410754009,0,0.02094513786,1,145501,2922.416,0.3404447356,0,0.1186255545,0.0000008629350672,0,0.0000003006836063,0.00000233981028,0,0.000000815290304
786,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,2243.141241,7084.294303,0,1691.513774,0.05735173964,0.1811284082,0,0.04324794881,0.05098039284,0.1764705926,0,0.03921568766,0.04100770849,0.07018373321,0,0.02102279906,1,35206,873.888,0.3166358066,0,0.2387695515,0.000001629033109,0,0.000001228425519,0.000008993802381,0,0.000006782069862
787,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,3468.019703,7761.746627,0,1036.342514,0.113419227,0.2538426473,0,0.03389287747,0.1137254909,0.2614379227,0,0.03137255087,0.06740063844,0.09545330505,0,0.01253792072,1,26801,902.238,0.4468091874,0,0.1335192405,0.000004231902801,0,0.00000126461242,0.00001667136254,0,0.000004981875321
788,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,5398.564853,12523.74281,0,2289.660194,0.1125568637,0.2611125828,0,0.04773805212,0.0941176489,0.2954248488,0,0.04444444552,0.09469766245,0.1481988908,0,0.02584901593,1,42750,1353.358,0.43106641,0,0.1828255521,0.000002632909092,0,0.000001116679582,0.00001008342479,0,0.000004276621102
794,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,5544.396227,9133.823779,0,2559.040595,0.1158703496,0.1908845095,0,0.0534804722,0.0941176489,0.200000003,0,0.04705882445,0.09948120693,0.1063706134,0,0.02975910803,1,42700,1306.416,0.6070180859,0,0.2801718817,0.000002713591325,0,0.000001252470075,0.00001421588023,0,0.000006561402381
796,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,292.0627532,3823.798791,0,759.7856458,0.00615231617,0.08054850839,0,0.01600492176,0,0.04967320338,0,0.01568627544,0.02453243547,0.09606205999,0,0.009217135613,1,41212,2104.004,0.07638026193,0,0.19869917,0.0000001492845814,0,0.0000003883558614,0.000001853350042,0,0.000004821391099
799,1,DAY4,nan,0,3,0,WT,UV,QVD,nan,10627.50617,7465.963596,0,4822.055035,0.1866931256,0.131154389,0,0.08470891586,0.180392161,0.1320261508,0,0.06535948068,0.1165241341,0.08583171963,0,0.06365471694,1,50714,1530.548,1.423460755,0,0.6458717583,0.000003681293639,0,0.000001670326061,0.00002806839837,0,0.00001273557121
